platform,risk_flag,url,text_for_sentiment,sentiment_family
TikTok,climate_impact_concern,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,Izin save video unt potongan video klip iklim,negative
TikTok,climate_impact_concern,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,"Hijau jangan SEMBARANG HIJAU, SAWIT JUGA HIJAU, EUKALIPTUS JUGA HIJAU, TAPI PAHAM KAN DAMPAK MASING2 AKAAR DAN DAUNNYA??",positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,"Hijau jangan SEMBARANG HIJAU, SAWIT JUGA HIJAU, EUKALIPTUS JUGA HIJAU, TAPI PAHAM KAN DAMPAK MASING2 AKAAR DAN DAUNNYA??",positive
TikTok,climate_impact_concern,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,"min, tolong jangan ada lg hutan yg ditebang 🙏",neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,stop deforestasi ya Kemenhut ayo dong buat kebijakan yang berani memberikan solusi yang konkret apa tidak sakit sedih melihat para satwa liar yang seharusnya dilindungi oleh negara tapi akhirnya perlahan punah semuanya,positive
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,stop deforestasi ya Kemenhut ayo dong buat kebijakan yang berani memberikan solusi yang konkret apa tidak sakit sedih melihat para satwa liar yang seharusnya dilindungi oleh negara tapi akhirnya perlahan punah semuanya,positive
TikTok,climate_impact_concern,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,stop deforestasi ya Kemenhut ayo dong buat kebijakan yang berani memberikan solusi yang konkret apa tidak sakit sedih melihat para satwa liar yang seharusnya dilindungi oleh negara tapi akhirnya perlahan punah semuanya,positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,stop deforestasi ya Kemenhut ayo dong buat kebijakan yang berani memberikan solusi yang konkret apa tidak sakit sedih melihat para satwa liar yang seharusnya dilindungi oleh negara tapi akhirnya perlahan punah semuanya,positive
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,climate_impact_concern,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,Min gimana habitat gajah sekarang jadi pemnadangan sawit min mereka lagi di demo padahal bukan kesalahn mereka lohh mereka hanya ingin hidup bahagia damai sma seperti kita sabe tnwk save tntn,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,Min gimana habitat gajah sekarang jadi pemnadangan sawit min mereka lagi di demo padahal bukan kesalahn mereka lohh mereka hanya ingin hidup bahagia damai sma seperti kita sabe tnwk save tntn,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,Gimana min masih buta ada masalah di waykambas ? Tunjukin kalau emang di Indo jadi mentri terbaik dengan memakai akal yang sehat #savewaykambas,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,Gimana min masih buta ada masalah di waykambas ? Tunjukin kalau emang di Indo jadi mentri terbaik dengan memakai akal yang sehat #savewaykambas,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tolong bantu gajah' diIndonesia pls jangan tutup mata #SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,positive
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tolong bantu gajah' diIndonesia pls jangan tutup mata #SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tolong bantu gajah' diIndonesia pls jangan tutup mata #SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,positive
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,baca min kalo bisa jangan cuma dibaca komentar kami langsung tindak kelapangan soal elphant park Bali 🙏,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,baca min kalo bisa jangan cuma dibaca komentar kami langsung tindak kelapangan soal elphant park Bali 🙏,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,"Gajah di plg sebanga hampir habis, Kita gak tau lagi harus minta tolong ke siapa. Rumah mereka di rampas manusia2 tamak,, tolong selamatkan mereka🥺😢",positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,"Gajah di plg sebanga hampir habis, Kita gak tau lagi harus minta tolong ke siapa. Rumah mereka di rampas manusia2 tamak,, tolong selamatkan mereka🥺😢",positive
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,Gajah di mason masih di tunggangi pak,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,Gajah di mason masih di tunggangi pak,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,Salam Lestari,positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,Salam Lestari,positive
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,sawit sawit hancurkan hutan INDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,sawit sawit hancurkan hutan INDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,mantap keren min ❤️,positive
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,mantap keren min ❤️,positive
TikTok,conflict_land_tenure,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,deforestation_criticism,https://www.tiktok.com/@kemenhut_ri/video/7590699746059128084,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,unanswered_question,https://www.tiktok.com/@kemenhut_ri/video/7590699746059128084,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,neutral
TikTok,conflict_land_tenure,https://www.tiktok.com/@tempo.co/video/7537236346063162641,"kadang2 Lucu pemerintah sdri yg ksh ijin pembukaan Lahan,Stop ijin penebangan Hutan/ pembukaaan lahan.",positive
TikTok,deforestation_criticism,https://www.tiktok.com/@tempo.co/video/7537236346063162641,"kadang2 Lucu pemerintah sdri yg ksh ijin pembukaan Lahan,Stop ijin penebangan Hutan/ pembukaaan lahan.",positive
TikTok,trust_greenwashing_risk,https://www.tiktok.com/@tempo.co/video/7537236346063162641,"kadang2 Lucu pemerintah sdri yg ksh ijin pembukaan Lahan,Stop ijin penebangan Hutan/ pembukaaan lahan.",positive
TikTok,unanswered_question,https://www.tiktok.com/@tempo.co/video/7537236346063162641,"kadang2 Lucu pemerintah sdri yg ksh ijin pembukaan Lahan,Stop ijin penebangan Hutan/ pembukaaan lahan.",positive
